Average Diversity;Average Brightness;Average Contrast;Average Entropy;Max Diversity;Min Diversity;Max Brightness;Min Brightness;Max Contrast;Min Contrast;Max Entropy;Min Entropy;Scalar Averange Pooling;Average sobel;Average edge;Average texture;Averange Color;Averange exposure value;B_hist;B_mean;B_std;G_hist;G_mean;G_std;R_hist;R_mean;R_std;H_hist;H_mean;H_std;S_hist;S_mean;S_std;V_hist;V_mean;V_std;Average BBox Width;Average BBox Height;Min BBox Width;Min BBox Height;Max BBox Width;Max BBox Height;Average Aspect Ratio;Average Objects Per Image;Average Overlap;W;H;Class Imbalance Gini;Class Imbalance Ratio;Number of images;Number of classes;Dataset
9999.982046166999;123.49281818710594;40.9026138870448;8.515625898473846;10000;9937;240.36003173828124;14.24120849609375;82.27752817248538;12.824776306394917;9.42375207753428;5.289202405213685;0.11979177154294868;0.000336563328961066;1.2035607019262166e-05;-5.686968838091622;120.33409328393655;6.934312;0.005876765975492855;113.25640488214458;42.37607115350818;0.005645778040511063;125.17614935965442;42.56996180850335;0.005639602309391498;124.0859989352157;40.544143898505645;0.012162528369445551;0.354910671710968;0.2303294143331195;0.007895167914274187;0.2302704006433487;0.14279810947446953;0.061538467055314974;0.525312602519989;0.1648087055104501;0.03960712200275422;0.14930553680401795;0.00390625;0.009375;0.703125;1.0;0.33168886314867774;26.172438162544168;0.16809647301877587;640;640;0.71;1.8379057082680779;3509;5;Korfball
9858.951208178438;91.11558511159676;56.90630914583666;8.7884017707912;10000;3310;147.42103271484376;33.6666845703125;86.9050717000809;19.21785898311023;9.427532397636375;6.655241592305939;0.09888052982542159;-0.003708935559544049;-7.990574357399905e-05;-4.261013399186409;90.06102850061959;7.194707;0.005082171169184836;89.2933219058806;57.24954492340982;0.005069232273459803;91.6639610891803;56.84748568460158;0.005060929322054633;90.72748018059146;57.24589792080448;0.024066682727616175;0.23928441107273102;0.15375597693663268;0.01619288062826308;0.12547609210014343;0.12084300678661897;0.062271910982655984;0.37037160992622375;0.2266989603268546;0.10329035825815405;0.07597335473051123;0.01875;0.01796875;0.5890625;0.2796875;1.5361450746257914;2.387078961899503;0.462025316455697;640;640;0.97;4.876243349525793;4304;62;Fiksik
357.8432288192128;83.97858952289837;60.90727221811278;9.0776027334166;1514;256;107.2342824074074;59.976802420910495;78.92243656355375;38.48469000390715;9.424300402076332;8.358453968101797;0.0941740662335425;0.0011945765640903035;0.00037125441378145957;-3.953446669766233;83.51456526573271;7.489019;0.0035536433155953792;84.07705597528488;60.894796566466944;0.003551210073323662;83.97558048194082;60.90830415203887;0.00355173691841994;83.98159857537918;60.906306708321;0.060269657573573644;0.033173274248838425;0.05059064442361853;0.05937239912385758;0.0029002674855291843;0.00903010163724779;0.06173678479814874;0.32971397042274475;0.23880312983935917;0.0075784838979950095;0.014291723313989124;0.00078125;0.001388888888888889;0.06689453125;0.140625;0.5604075953930876;99.026706231454;0.02238287871625959;3840;2160;0.00;1.0;1499;1;People Counter
10000.0;101.50098991706152;46.686785371669615;8.445201144149577;10000;10000;187.68615644290122;20.893678144290124;66.47728870730744;26.300388983565227;9.148297493002461;5.888712344078695;0.10238665444339175;-0.002298142096616845;8.549805870469001e-05;-4.320895330642871;91.31768388106417;6.917558;0.006928540261396005;69.55025299879912;47.24172592585334;0.005245028187661049;111.15978938807744;49.5274113266236;0.005889536689831784;94.73013917642946;48.48992564141042;0.014672332676518287;0.29384297132492065;0.18332261405126668;0.005399150229180254;0.46065255999565125;0.23652052275537114;0.061371982439919;0.45574095845222473;0.19609214801939584;0.012027226164575322;0.04601693689236697;0.0015625;0.0026203703703704083;0.043229166666666666;0.12962962962962962;0.27205299207940936;97.45562130177515;0.11339409155864957;1920;1080;0.31;3.2934223841327666;2130;4;Football players
10000.0;126.55331765356676;58.57546904497346;9.039397460394762;10000;10000;139.5350830078125;119.85880615234375;61.53321542669075;48.208208007030294;9.339355066661613;8.752995518055748;0.12807991726146878;0.0018674598665696588;0.00012015282684658279;-5.935497614090095;125.62518666002987;7.440925;0.0042549120935576655;125.48445201913654;61.06803379010536;0.004274296865651362;127.19744658314927;59.267797724977555;0.004104765971108221;125.69088405276841;64.44644410988958;0.009712342826839217;0.33953657746315;0.25068744131821724;0.008489542426363725;0.20462173223495483;0.23234785100569236;0.060336259518344544;0.5490400791168213;0.23579907594374816;0.05589572836395969;0.22510628149081208;0.0046875;0.015625;0.1796875;0.453125;0.293634686325306;31.63125;0.14174859133662454;640;640;0.91;2.1962062833432126;2009;18;Basketball
8395.101899027328;164.70516794703857;70.71988708844424;6.673245013885973;10000;1;249.60412353515625;0.0;122.95219440966167;0.0;9.423090561658015;1.584962500721156;0.16141483453786126;-0.0025408072953302854;0.000114869914259027;-7.685979022285131;162.834800061757;5.0787015;0.01923576812728278;154.91215544170115;75.0178224794394;0.019625233107890355;162.6657363955209;74.30637148832312;0.01950401040155337;172.42896558216515;67.44630983519559;0.03147214793884006;0.20714277029037476;0.21868116293435416;0.02808058056822944;0.19297119975090027;0.21136061465129338;0.05517050565401834;0.6904580593109131;0.2555019891279756;0.7109352089442815;0.7933341733870967;0.16328125;0.259375;1.0;0.996875;0.8851983233169294;1.55;0;640;640;0.98;2.058651026392962;2159;52;Card object detection
7847.944327731092;147.49061614424315;39.17784978981706;7.95001759192043;10000;254;244.1618947535393;28.184980597133126;97.30885338808788;8.60777182714549;9.391775645533333;3.368318380823856;0.1436121948288378;-0.0004857310952478792;3.5507181773430906e-05;-6.923028160982272;146.609243697479;6.3394775;0.008484374276638266;148.00594089206064;38.93411099746137;0.008382598663715558;148.9737349461021;39.39935662749294;0.00812022699857884;144.34812731387586;40.33262336991638;0.017902361556579035;0.3756116032600403;0.1643348079529306;0.013069406884713319;0.1544295847415924;0.09690180864879222;0.06189895332154101;0.6200385689735413;0.15569650971250856;0.7648014543153085;0.6921993114322647;0.0019666666666666665;0.016190476190476193;1.0;0.9995628415300546;1.1550502199741446;1.34;0.10114476871024417;109;109;0.82;2.7179104477611937;1904;9;Airplane
9956.397530864198;132.4668158436214;37.59392528692914;8.482364004921925;10000;4287;235.24866944444443;25.336944444444445;76.10817554273925;15.270564265201703;9.40160633930599;6.409180786503831;0.12661716123801414;3.1435561825752683e-06;6.913931815814876e-05;-6.147857229503584;130.13415637860084;6.890652;0.005354128202957067;125.25861487311386;37.726991527583074;0.005423181409855077;133.50726466049383;37.50662150293738;0.00509347779874726;133.1470446021948;38.34946989839203;0.011948215051432539;0.26853057742118835;0.16593511033767178;0.009273451523752235;0.1341356635093689;0.08580679783652083;0.06156506350905993;0.5388004183769226;0.14696057073507618;0.04078247094592675;0.04125742335123462;0.0033333333333333335;0.0033333333333333335;0.22666666666666666;0.21666666666666667;1.0144259590785736;31.282666666666668;0.041815685788190504;600;600;0.00;1.0;810;1;Aerial-airport
9943.296089385474;125.45369949085085;59.66483145774675;8.909819546679543;10000;4;226.77726806640624;0.0213818359375;95.72571130454163;0.14718001806271744;9.504812911687935;1.7347287829984979;0.12699837608564665;-0.0032305212732399655;-0.00012550216005887093;-5.805214064131366;122.86685288640595;7.3391957;0.005206695628385725;112.89437374860881;62.007854507332716;0.004782001915929301;123.89385295164651;60.43711139562945;0.004665294638280538;133.2907285995057;62.19571275715561;0.012774388492504358;0.2807084321975708;0.24085889277551312;0.0075833788930566495;0.28230002522468567;0.2033970108963683;0.060753473194912526;0.5544027090072632;0.24381060985629607;0.157647524241336;0.20462395066439218;0.0015625;0.003125;1.0;1.0;0.8391084349237864;8.55453149001536;0.09333054390299472;640;640;0.90;5.149039324833902;716;25;Construction  city safety
4336.390270164448;227.8440671844602;50.88038255439797;4.332649916019006;10000;117;254.87318115234376;69.5759912109375;126.34316469157262;4.013147154707709;8.276363398059335;1.6366784534382366;0.21209819894844664;0.007633335538184272;-0.007702746454534596;-10.71054032923378;227.094133385539;2.782167;0.042990883045964844;227.07733195162226;52.738903451948;0.04307006071669842;228.11393913275018;51.066947729134036;0.04298505715112193;227.60299989418027;51.95593991652527;0.05456261943824264;0.05437732860445976;0.09471045174617021;0.054386945399132004;0.035410016775131226;0.07544096888374123;0.049689594014610816;0.903825044631958;0.188735359166709;0.4110980653163117;0.40461017980155467;0.0125;0.0265625;0.9984375;0.9984375;1.2170878308765003;4.081248387928811;0.06342925183984305;640;640;0.00;1.0;10216;1;Find the image
